item1,item2,correlation
welfare,mumbai,-0.11040908748351975
lead,december,-0.11040908748351975
major,december,-0.11040908748351975
released,december,-0.11040908748351975
mumbai,welfare,-0.11040908748351975
minister,informed,-0.11040908748351975
indian,informed,-0.11040908748351975
december,lead,-0.11040908748351975
staff,deaths,-0.11040908748351975
minister,it’s,-0.11040908748351975
informed,minister,-0.11040908748351975
it’s,minister,-0.11040908748351975
diagnosed,minister,-0.11040908748351975
indian,incident,-0.11040908748351975
deaths,staff,-0.11040908748351975
informed,indian,-0.11040908748351975
incident,indian,-0.11040908748351975
minister,diagnosed,-0.11040908748351975
december,major,-0.11040908748351975
december,released,-0.11040908748351975
transgender,tested,-0.1104820629668557
board,tested,-0.1104820629668557
transgender,infected,-0.1104820629668557
board,infected,-0.1104820629668557
transgender,blood,-0.1104820629668557
de,blood,-0.1104820629668557
board,blood,-0.1104820629668557
tested,transgender,-0.1104820629668557
infected,transgender,-0.1104820629668557
blood,transgender,-0.1104820629668557
blood,de,-0.1104820629668557
tested,board,-0.1104820629668557
infected,board,-0.1104820629668557
blood,board,-0.1104820629668557
marriage,positive,-0.11048235635668553
positive,marriage,-0.11048235635668553
leading,hiv,-0.11059978426629333
hiv,leading,-0.11059978426629333
money,dr,-0.1106340909520359
aware,district,-0.1106340909520359
dr,money,-0.1106340909520359
district,aware,-0.1106340909520359
person,official,-0.11066100030910757
official,person,-0.11066100030910757
friday,person,-0.11066100030910757
persons,tuberculosis,-0.11066100030910757
person,friday,-0.11066100030910757
tuberculosis,persons,-0.11066100030910757
diseases,maharashtra,-0.11070186069251191
donated,senior,-0.11070186069251191
age,doctor,-0.11070186069251191
taking,rights,-0.11070186069251191
doctor,age,-0.11070186069251191
donated,age,-0.11070186069251191
action,age,-0.11070186069251191
senior,donated,-0.11070186069251191
age,donated,-0.11070186069251191
taking,donated,-0.11070186069251191
rights,taking,-0.11070186069251191
donated,taking,-0.11070186069251191
screening,taking,-0.11070186069251191
action,taking,-0.11070186069251191
taking,screening,-0.11070186069251191
age,action,-0.11070186069251191
taking,action,-0.11070186069251191
diseases,complaint,-0.11070186069251191
maharashtra,diseases,-0.11070186069251191
complaint,diseases,-0.11070186069251191
centre,court,-0.11078413289953608
court,centre,-0.11078413289953608
hospital,world,-0.11084276962977617
world,hospital,-0.11084276962977617
minister,treatment,-0.11086798647481944
treatment,minister,-0.11086798647481944
bench,control,-0.11090340664780497
control,bench,-0.11090340664780497
indian,pregnant,-0.11095186087001893
chief,december,-0.11095186087001893
country,december,-0.11095186087001893
30,free,-0.11095186087001893
free,30,-0.11095186087001893
pregnant,indian,-0.11095186087001893
december,chief,-0.11095186087001893
december,country,-0.11095186087001893
law,added,-0.11099195053762916
added,law,-0.11099195053762916
workers,total,-0.11101325894672144
hepatitis,education,-0.11101325894672144
total,workers,-0.11101325894672144
hepatitis,section,-0.11101325894672144
education,hepatitis,-0.11101325894672144
section,hepatitis,-0.11101325894672144
sunday,dr,-0.11103498152964075
period,district,-0.11103498152964075
district,period,-0.11103498152964075
dr,sunday,-0.11103498152964075
police,care,-0.11107503021679685
care,police,-0.11107503021679685
accused,person,-0.11107503021679689
awareness,jail,-0.11107503021679689
sattur,art,-0.11107503021679689
donor,art,-0.11107503021679689
donation,art,-0.11107503021679689
accused,art,-0.11107503021679689
art,sattur,-0.11107503021679689
awareness,sattur,-0.11107503021679689
art,donor,-0.11107503021679689
art,donation,-0.11107503021679689
person,accused,-0.11107503021679689
art,accused,-0.11107503021679689
awareness,accused,-0.11107503021679689
jail,awareness,-0.11107503021679689
sattur,awareness,-0.11107503021679689
accused,awareness,-0.11107503021679689
village,control,-0.11118574550849128
action,control,-0.11118574550849128
25,control,-0.11118574550849128
control,village,-0.11118574550849128
control,action,-0.11118574550849128
control,25,-0.11118574550849128
woman,prevention,-0.11119441116527769
prevention,woman,-0.11119441116527769
days,department,-0.1112037669775921
authorities,director,-0.1112037669775921
director,authorities,-0.1112037669775921
department,days,-0.1112037669775921
sexual,test,-0.11124853987249621
college,public,-0.11124853987249621
public,college,-0.11124853987249621
test,sexual,-0.11124853987249621
child,dr,-0.11128649258704552
dr,child,-0.11128649258704552
hepatitis,living,-0.11134224010227532
workers,department,-0.11134224010227532
department,workers,-0.11134224010227532
living,hepatitis,-0.11134224010227532
90,woman,-0.11134533769223542
million,woman,-0.11134533769223542
woman,90,-0.11134533769223542
woman,million,-0.11134533769223542
body,women,-0.1113569141043365
doctors,rights,-0.1113569141043365
rights,doctors,-0.1113569141043365
women,body,-0.1113569141043365
initiative,ago,-0.1114022335306852
college,leading,-0.1114022335306852
initiative,died,-0.1114022335306852
sexual,night,-0.1114022335306852
leading,college,-0.1114022335306852
marriage,college,-0.1114022335306852
stated,college,-0.1114022335306852
head,provided,-0.1114022335306852
night,sexual,-0.1114022335306852
provided,head,-0.1114022335306852
college,marriage,-0.1114022335306852
college,stated,-0.1114022335306852
ago,initiative,-0.1114022335306852
died,initiative,-0.1114022335306852
recently,facilities,-0.11141412945539658
provide,15,-0.11141412945539658
secretary,start,-0.11141412945539658
lives,wednesday,-0.11141412945539658
set,wednesday,-0.11141412945539658
start,secretary,-0.11141412945539658
recently,secretary,-0.11141412945539658
refused,ensure,-0.11141412945539658
refused,2016,-0.11141412945539658
15,provide,-0.11141412945539658
ensure,refused,-0.11141412945539658
2016,refused,-0.11141412945539658
singh,refused,-0.11141412945539658
refused,singh,-0.11141412945539658
wednesday,lives,-0.11141412945539658
wednesday,set,-0.11141412945539658
facilities,recently,-0.11141412945539658
secretary,recently,-0.11141412945539658
minister,india,-0.111463927639967
india,minister,-0.111463927639967
bank,social,-0.1114835056336383
social,bank,-0.1114835056336383
condition,world,-0.11155305444253477
husband,prevention,-0.11155305444253477
world,condition,-0.11155305444253477
prevention,husband,-0.11155305444253477
sunday,tests,-0.11159435525389715
drugs,transfused,-0.11159435525389715
tests,sunday,-0.11159435525389715
pradesh,authorities,-0.11159435525389715
transfused,drugs,-0.11159435525389715
pradesh,drugs,-0.11159435525389715
authorities,pradesh,-0.11159435525389715
drugs,pradesh,-0.11159435525389715
saturday,doctors,-0.11161390603429742
doctors,saturday,-0.11161390603429742
related,official,-0.11161399775834208
parents,1,-0.11161399775834208
suicide,anti,-0.11161399775834208
official,related,-0.11161399775834208
immediately,related,-0.11161399775834208
conducted,18,-0.11161399775834208
18,conducted,-0.11161399775834208
suicide,prevalence,-0.11161399775834208
youth,prevalence,-0.11161399775834208
suicide,antiretroviral,-0.11161399775834208
youth,antiretroviral,-0.11161399775834208
youth,tuberculosis,-0.11161399775834208
anti,suicide,-0.11161399775834208
prevalence,suicide,-0.11161399775834208
antiretroviral,suicide,-0.11161399775834208
1,parents,-0.11161399775834208
youth,2018,-0.11161399775834208
prevalence,youth,-0.11161399775834208
antiretroviral,youth,-0.11161399775834208
tuberculosis,youth,-0.11161399775834208
2018,youth,-0.11161399775834208
related,immediately,-0.11161399775834208
event,pregnant,-0.11170077985485818
changed,pregnant,-0.11170077985485818
chief,viral,-0.11170077985485818
viral,chief,-0.11170077985485818
son,chief,-0.11170077985485818
changed,chief,-0.11170077985485818
pregnant,event,-0.11170077985485818
son,country,-0.11170077985485818
special,country,-0.11170077985485818
chief,son,-0.11170077985485818
country,son,-0.11170077985485818
pregnant,changed,-0.11170077985485818
chief,changed,-0.11170077985485818
country,special,-0.11170077985485818
singh,aids,-0.11172231347925746
aids,singh,-0.11172231347925746
therapy,day,-0.11175192060659483
day,therapy,-0.11175192060659483
told,india,-0.11175352004186904
india,told,-0.11175352004186904
hope,department,-0.11178107230790908
sunday,director,-0.11178107230790908
director,sunday,-0.11178107230790908
department,hope,-0.11178107230790908
suicide,project,-0.11178617842742335
project,suicide,-0.11178617842742335
chandigarh,infection,-0.111786359570025
infection,chandigarh,-0.111786359570025
medicines,population,-0.11180974035134948
bank,negative,-0.11180974035134948
families,registered,-0.11180974035134948
aware,registered,-0.11180974035134948
negative,bank,-0.11180974035134948
increased,bank,-0.11180974035134948
population,medicines,-0.11180974035134948
banks,medicines,-0.11180974035134948
recent,medicines,-0.11180974035134948
medicines,banks,-0.11180974035134948
affected,admitted,-0.11180974035134948
bank,increased,-0.11180974035134948
registered,families,-0.11180974035134948
admitted,affected,-0.11180974035134948
registered,aware,-0.11180974035134948
medicines,recent,-0.11180974035134948
addicts,children,-0.1118828893925857
children,addicts,-0.1118828893925857
home,15,-0.11196980577365727
15,home,-0.11196980577365727
police,society,-0.11209844593428742
society,police,-0.11209844593428742
life,night,-0.11212289019865052
night,life,-0.11212289019865052
3,society,-0.11219955120269283
banks,society,-0.11219955120269283
admitted,society,-0.11219955120269283
thursday,society,-0.11219955120269283
society,3,-0.11219955120269283
society,banks,-0.11219955120269283
society,admitted,-0.11219955120269283
society,thursday,-0.11219955120269283
home,spread,-0.11221183380614906
counselling,spread,-0.11221183380614906
infections,pregnant,-0.11221183380614906
pregnant,infections,-0.11221183380614906
spread,home,-0.11221183380614906
spread,counselling,-0.11221183380614906
country,saturday,-0.11221183380614906
saturday,country,-0.11221183380614906
city,transfusion,-0.1122533137667343
transfusion,city,-0.1122533137667343
increased,city,-0.11226815165742422
city,increased,-0.11226815165742422
addicts,positive,-0.11228976753417631
karnataka,positive,-0.11228976753417631
positive,addicts,-0.11228976753417631
positive,karnataka,-0.11228976753417631
villagers,national,-0.11239228577158077
water,national,-0.11239228577158077
national,villagers,-0.11239228577158077
national,water,-0.11239228577158077
trichy,day,-0.11250879009260241
day,trichy,-0.11250879009260241
tuberculosis,society,-0.11262539696718858
society,tuberculosis,-0.11262539696718858
services,mumbai,-0.11270768165657871
incident,condition,-0.11270768165657871
issued,condition,-0.11270768165657871
mumbai,services,-0.11270768165657871
husband,deaths,-0.11270768165657871
deaths,husband,-0.11270768165657871
major,husband,-0.11270768165657871
condition,incident,-0.11270768165657871
condition,issued,-0.11270768165657871
husband,major,-0.11270768165657871
diseases,virus,-0.1127390084824833
virus,diseases,-0.1127390084824833
court,maharashtra,-0.11280859881746286
issue,maharashtra,-0.11280859881746286
action,organisation,-0.11280859881746286
court,doctor,-0.11280859881746286
maharashtra,court,-0.11280859881746286
doctor,court,-0.11280859881746286
organisation,action,-0.11280859881746286
issue,25,-0.11280859881746286
maharashtra,issue,-0.11280859881746286
25,issue,-0.11280859881746286
road,test,-0.11281521496355325
accused,public,-0.11281521496355325
test,road,-0.11281521496355325
public,accused,-0.11281521496355325
90,city,-0.112825705444528
city,90,-0.112825705444528
children,total,-0.11283569362074101
total,children,-0.11283569362074101
antiretroviral,told,-0.11293848786315637
told,antiretroviral,-0.11293848786315637
addiction,virus,-0.11293848786315643
supreme,virus,-0.11293848786315643
bench,told,-0.11293848786315643
virus,addiction,-0.11293848786315643
virus,supreme,-0.11293848786315643
told,bench,-0.11293848786315643
authorities,hiv,-0.11306675421666136
days,hiv,-0.11306675421666136
hiv,authorities,-0.11306675421666136
tamil,drugs,-0.11306675421666136
hiv,days,-0.11306675421666136
drugs,tamil,-0.11306675421666136
counselling,added,-0.1131476430910712
added,counselling,-0.1131476430910712
college,added,-0.11325746135615743
added,college,-0.11325746135615743
administration,aids,-0.11327383083196324
justice,aids,-0.11327383083196324
married,health,-0.11327383083196324
health,married,-0.11327383083196324
aids,administration,-0.11327383083196324
aids,justice,-0.11327383083196324
national,december,-0.11330966466100147
december,national,-0.11330966466100147
law,december,-0.11340091401505045
section,december,-0.11340091401505045
minister,central,-0.11340091401505045
december,law,-0.11340091401505045
central,minister,-0.11340091401505045
december,section,-0.11340091401505045
night,world,-0.11341057046694461
july,community,-0.11341057046694461
night,community,-0.11341057046694461
father,prevention,-0.11341057046694461
prevent,months,-0.11341057046694461
kumar,months,-0.11341057046694461
community,july,-0.11341057046694461
world,night,-0.11341057046694461
community,night,-0.11341057046694461
months,prevent,-0.11341057046694461
prevention,father,-0.11341057046694461
months,kumar,-0.11341057046694461
sunday,testing,-0.11342043825484516
sunday,infections,-0.11342043825484516
hope,drug,-0.11342043825484516
sunday,2017,-0.11342043825484516
counselling,period,-0.11342043825484516
home,transfused,-0.11342043825484516
testing,sunday,-0.11342043825484516
infections,sunday,-0.11342043825484516
2017,sunday,-0.11342043825484516
counselling,sunday,-0.11342043825484516
transfused,home,-0.11342043825484516
punjab,home,-0.11342043825484516
period,counselling,-0.11342043825484516
sunday,counselling,-0.11342043825484516
hope,counselling,-0.11342043825484516
home,punjab,-0.11342043825484516
drug,hope,-0.11342043825484516
counselling,hope,-0.11342043825484516
support,report,-0.11342702054256519
report,support,-0.11342702054256519
chandigarh,private,-0.11343565162162877
committee,programme,-0.11343565162162877
programme,committee,-0.11343565162162877
private,chandigarh,-0.11343565162162877
addicts,report,-0.11344607913018795
started,madurai,-0.11344607913018795
madurai,started,-0.11344607913018795
report,addicts,-0.11344607913018795
centre,law,-0.1134514102703841
law,centre,-0.1134514102703841
efforts,status,-0.11361593020005524
support,units,-0.11361593020005524
justice,therapy,-0.11361593020005524
units,support,-0.11361593020005524
status,efforts,-0.11361593020005524
therapy,justice,-0.11361593020005524
disease,bank,-0.11365922241226542
bank,disease,-0.11365922241226542
hope,tested,-0.11372509096738877
hope,infected,-0.11372509096738877
hope,blood,-0.11372509096738877
tested,hope,-0.11372509096738877
infected,hope,-0.11372509096738877
blood,hope,-0.11372509096738877
90,government,-0.11379991108610772
government,90,-0.11379991108610772
brought,control,-0.11384441614308054
held,control,-0.11384441614308054
control,brought,-0.11384441614308054
control,held,-0.11384441614308054
tamil,data,-0.11389336290235505
set,transfusion,-0.11389336290235505
secretary,suffering,-0.11389336290235505
suffering,secretary,-0.11389336290235505
patient,secretary,-0.11389336290235505
data,tamil,-0.11389336290235505
secretary,patient,-0.11389336290235505
identified,patient,-0.11389336290235505
patient,identified,-0.11389336290235505
hepatitis,identified,-0.11389336290235505
transfusion,set,-0.11389336290235505
identified,hepatitis,-0.11389336290235505
minister,status,-0.11395725660714623
minister,risk,-0.11395725660714623
staff,lakh,-0.11395725660714623
support,december,-0.11395725660714623
based,december,-0.11395725660714623
december,support,-0.11395725660714623
december,based,-0.11395725660714623
staff,based,-0.11395725660714623
status,minister,-0.11395725660714623
risk,minister,-0.11395725660714623
lakh,staff,-0.11395725660714623
based,staff,-0.11395725660714623
issue,infected,-0.11399685133470366
human,blood,-0.11399685133470366
blood,human,-0.11399685133470366
infected,issue,-0.11399685133470366
diseases,negative,-0.11399954400273599
admitted,age,-0.11399954400273599
increased,taking,-0.11399954400273599
age,admitted,-0.11399954400273599
diseases,wife,-0.11399954400273599
taking,increased,-0.11399954400273599
diseases,families,-0.11399954400273599
negative,diseases,-0.11399954400273599
wife,diseases,-0.11399954400273599
families,diseases,-0.11399954400273599
national,village,-0.11411695295221702
village,national,-0.11411695295221702
25,national,-0.11411695295221702
national,25,-0.11411695295221702
antiretroviral,day,-0.11414643649913739
nadu,day,-0.11414643649913739
day,antiretroviral,-0.11414643649913739
day,nadu,-0.11414643649913739
workers,tested,-0.11418753479889242
tested,workers,-0.11418753479889242
ensure,1,-0.11418775949391766
2016,1,-0.11418775949391766
wednesday,related,-0.11418775949391766
wednesday,18,-0.11418775949391766
singh,18,-0.11418775949391766
related,wednesday,-0.11418775949391766
18,wednesday,-0.11418775949391766
school,wednesday,-0.11418775949391766
wednesday,school,-0.11418775949391766
singh,school,-0.11418775949391766
1,ensure,-0.11418775949391766
1,2016,-0.11418775949391766
18,singh,-0.11418775949391766
school,singh,-0.11418775949391766
377,dr,-0.11421580763367276
dr,377,-0.11421580763367276
minister,positive,-0.11422890996686462
positive,minister,-0.11422890996686462
nadu,mother,-0.11428571428571425
friday,mother,-0.11428571428571425
past,mother,-0.11428571428571425
conducted,official,-0.11428571428571425
nadu,stigma,-0.11428571428571425
friday,stigma,-0.11428571428571425
antiretroviral,anti,-0.11428571428571425
nadu,anti,-0.11428571428571425
friday,anti,-0.11428571428571425
official,conducted,-0.11428571428571425
parents,conducted,-0.11428571428571425
friday,prevalence,-0.11428571428571425
anti,antiretroviral,-0.11428571428571425
nadu,antiretroviral,-0.11428571428571425
mother,nadu,-0.11428571428571425
stigma,nadu,-0.11428571428571425
anti,nadu,-0.11428571428571425
antiretroviral,nadu,-0.11428571428571425
house,nadu,-0.11428571428571425
parents,nadu,-0.11428571428571425
mother,friday,-0.11428571428571425
stigma,friday,-0.11428571428571425
anti,friday,-0.11428571428571425
prevalence,friday,-0.11428571428571425
house,friday,-0.11428571428571425
mother,past,-0.11428571428571425
parents,past,-0.11428571428571425
nadu,house,-0.11428571428571425
friday,house,-0.11428571428571425
conducted,parents,-0.11428571428571425
nadu,parents,-0.11428571428571425
past,parents,-0.11428571428571425
free,10,-0.11428670954955773
10,free,-0.11428670954955773
indian,woman,-0.11428670954955773
woman,indian,-0.11428670954955773
india,week,-0.11429241112091994
week,india,-0.11429241112091994
patients,transfusion,-0.11433239009500583
transfusion,patients,-0.11433239009500583
workers,patients,-0.11433239009500583
patients,workers,-0.11433239009500583
december,time,-0.11438691755378047
time,december,-0.11438691755378047
bank,society,-0.11439247333531626
society,bank,-0.11439247333531626
committee,people,-0.11443120717382355
inmates,people,-0.11443120717382355
people,committee,-0.11443120717382355
people,inmates,-0.11443120717382355
accused,project,-0.11454649588196866
project,accused,-0.11454649588196866
children,bank,-0.11461258097667086
bank,children,-0.11461258097667086
country,condition,-0.11464559221207551
country,husband,-0.11464559221207551
condition,country,-0.11464559221207551
husband,country,-0.11464559221207551
project,ago,-0.11465011501129733
ago,project,-0.11465011501129733
found,day,-0.11467782165595933
day,found,-0.11467782165595933
diseases,hospital,-0.1147039235107273
hospital,diseases,-0.1147039235107273
singh,person,-0.11477572399294515
awareness,2016,-0.11477572399294515
person,singh,-0.11477572399294515
2016,awareness,-0.11477572399294515
recently,awareness,-0.11477572399294515
awareness,recently,-0.11477572399294515
woman,added,-0.11486529504023824
added,woman,-0.11486529504023824
screening,ago,-0.11489699792428523
action,college,-0.11489699792428523
sexual,body,-0.11489699792428523
sexual,5,-0.11489699792428523
ago,screening,-0.11489699792428523
college,action,-0.11489699792428523
body,sexual,-0.11489699792428523
5,sexual,-0.11489699792428523
social,infections,-0.1148991654935373
officer,infections,-0.1148991654935373
infections,social,-0.1148991654935373
month,social,-0.1148991654935373
social,month,-0.1148991654935373
infections,officer,-0.1148991654935373
bank,mumbai,-0.11498208500610055
major,rs,-0.11498208500610055
mumbai,bank,-0.11498208500610055
deaths,bank,-0.11498208500610055
medicines,november,-0.11498208500610055
bank,deaths,-0.11498208500610055
november,medicines,-0.11498208500610055
incident,medicines,-0.11498208500610055
medicines,incident,-0.11498208500610055
rs,major,-0.11498208500610055
refused,due,-0.11504024854834327
set,due,-0.11504024854834327
due,refused,-0.11504024854834327
due,set,-0.11504024854834327
hope,hospital,-0.11506362185875044
pradesh,hospital,-0.11506362185875044
hospital,hope,-0.11506362185875044
hospital,pradesh,-0.11506362185875044
officer,committee,-0.11507820615777573
committee,officer,-0.11507820615777573
donors,treatment,-0.11513671432138338
treatment,donors,-0.11513671432138338
transfused,art,-0.11523577706800224
sunday,art,-0.11523577706800224
art,transfused,-0.11523577706800224
awareness,transfused,-0.11523577706800224
art,sunday,-0.11523577706800224
awareness,sunday,-0.11523577706800224
transfused,awareness,-0.11523577706800224
sunday,awareness,-0.11523577706800224
increased,hospital,-0.11530600337981307
hospital,increased,-0.11530600337981307
awareness,private,-0.11535659415990526
private,awareness,-0.11535659415990526
night,spread,-0.11540351966136222
kumar,spread,-0.11540351966136222
initiative,pregnant,-0.11540351966136222
chief,leading,-0.11540351966136222
spread,night,-0.11540351966136222
country,prevent,-0.11540351966136222
chief,head,-0.11540351966136222
leading,chief,-0.11540351966136222
head,chief,-0.11540351966136222
prevent,country,-0.11540351966136222
kumar,country,-0.11540351966136222
spread,kumar,-0.11540351966136222
country,kumar,-0.11540351966136222
pregnant,initiative,-0.11540351966136222
diseases,ago,-0.11542775148318364
diseases,college,-0.11542775148318364
provided,taking,-0.11542775148318364
taking,provided,-0.11542775148318364
ago,diseases,-0.11542775148318364
college,diseases,-0.11542775148318364
viral,tests,-0.1155181964515816
girl,tests,-0.1155181964515816
drugs,discrimination,-0.1155181964515816
viral,authorities,-0.1155181964515816
discrimination,drugs,-0.1155181964515816
married,drugs,-0.1155181964515816
tests,viral,-0.1155181964515816
authorities,viral,-0.1155181964515816
drugs,married,-0.1155181964515816
tests,girl,-0.1155181964515816
life,conducted,-0.11562814497187304
conducted,life,-0.11562814497187304
past,life,-0.11562814497187304
life,past,-0.11562814497187304
rights,virus,-0.11572751247156893
told,transmission,-0.11572751247156893
virus,rights,-0.11572751247156893
transmission,told,-0.11572751247156893
addiction,disease,-0.11572751247156894
disease,addiction,-0.11572751247156894
husband,total,-0.11576179468271709
husband,reported,-0.11576179468271709
total,husband,-0.11576179468271709
reported,husband,-0.11576179468271709
million,doctors,-0.115776389446576
doctors,million,-0.115776389446576
safe,people,-0.11581315712404364
people,safe,-0.11581315712404364
organisation,district,-0.11587759916498486
human,district,-0.11587759916498486
district,organisation,-0.11587759916498486
district,human,-0.11587759916498486
life,senior,-0.11589375448724282
senior,life,-0.11589375448724282
section,tested,-0.11589787766050022
tested,section,-0.11589787766050022
chief,10,-0.11590010277401593
10,chief,-0.11590010277401593
patient,testing,-0.11595221859980293
testing,patient,-0.11595221859980293
saturday,patient,-0.11595221859980293
patient,saturday,-0.11595221859980293
called,saturday,-0.11595221859980293
saturday,called,-0.11595221859980293
infections,status,-0.11606759190063815
status,infections,-0.11606759190063815
saturday,sex,-0.11606759190063815
lakh,drug,-0.11606759190063815
drug,lakh,-0.11606759190063815
support,2017,-0.11606759190063815
2017,support,-0.11606759190063815
saturday,support,-0.11606759190063815
saturday,based,-0.11606759190063815
sex,saturday,-0.11606759190063815
support,saturday,-0.11606759190063815
based,saturday,-0.11606759190063815
programme,told,-0.11607142857142859
told,programme,-0.11607142857142859
antiretroviral,officials,-0.11608884541356712
parents,project,-0.11608884541356712
officials,antiretroviral,-0.11608884541356712
project,parents,-0.11608884541356712
mp,living,-0.11612800818800899
living,mp,-0.11612800818800899
human,population,-0.11616903947530692
unit,organisation,-0.11616903947530692
joint,organisation,-0.11616903947530692
population,human,-0.11616903947530692
banks,human,-0.11616903947530692
increased,human,-0.11616903947530692
increased,court,-0.11616903947530692
organisation,unit,-0.11616903947530692
organisation,joint,-0.11616903947530692
human,banks,-0.11616903947530692
issue,banks,-0.11616903947530692
human,increased,-0.11616903947530692
court,increased,-0.11616903947530692
banks,issue,-0.11616903947530692
centres,found,-0.11618313366793095
found,centres,-0.11618313366793095
toi,jail,-0.11626953920346043
toi,policy,-0.11626953920346043
jail,toi,-0.11626953920346043
policy,toi,-0.11626953920346043
donor,toi,-0.11626953920346043
toi,donor,-0.11626953920346043
centres,accused,-0.11626953920346043
accused,centres,-0.11626953920346043
units,time,-0.11630567379407507
married,added,-0.11630567379407507
changed,added,-0.11630567379407507
time,units,-0.11630567379407507
added,married,-0.11630567379407507
added,changed,-0.11630567379407507
lives,staff,-0.11634296277684708
staff,lives,-0.11634296277684708
national,death,-0.1164645142829826
death,national,-0.1164645142829826
madurai,10,-0.116558046876484
addicts,woman,-0.116558046876484
karnataka,woman,-0.116558046876484
cancer,woman,-0.116558046876484
10,madurai,-0.116558046876484
woman,addicts,-0.116558046876484
woman,karnataka,-0.116558046876484
woman,cancer,-0.116558046876484
major,family,-0.11663663111234404
family,major,-0.11663663111234404
doctors,day,-0.11664368110482988
day,doctors,-0.11664368110482988
increase,children,-0.11671457073421393
children,increase,-0.11671457073421393
related,transfusion,-0.11672871290758591
18,transfusion,-0.11672871290758591
school,transfusion,-0.11672871290758591
suicide,suffering,-0.11672871290758591
transfusion,related,-0.11672871290758591
transfusion,18,-0.11672871290758591
hepatitis,18,-0.11672871290758591
workers,death,-0.11672871290758591
transfusion,school,-0.11672871290758591
called,school,-0.11672871290758591
hepatitis,school,-0.11672871290758591
death,workers,-0.11672871290758591
suffering,suicide,-0.11672871290758591
patient,suicide,-0.11672871290758591
suicide,patient,-0.11672871290758591
youth,patient,-0.11672871290758591
patient,youth,-0.11672871290758591
school,called,-0.11672871290758591
18,hepatitis,-0.11672871290758591
school,hepatitis,-0.11672871290758591
saturday,centre,-0.11676977411302929
centre,saturday,-0.11676977411302929
joint,women,-0.11679468459769075
women,joint,-0.11679468459769075
singh,medical,-0.11689794585280452
medical,singh,-0.11689794585280452
1,hospital,-0.11691168797153473
related,hospital,-0.11691168797153473
hospital,1,-0.11691168797153473
hospital,related,-0.11691168797153473
nadu,start,-0.11692108443873352
recently,anti,-0.11692108443873352
2018,wednesday,-0.11692108443873352
start,nadu,-0.11692108443873352
singh,nadu,-0.11692108443873352
2016,friday,-0.11692108443873352
immediately,ensure,-0.11692108443873352
friday,2016,-0.11692108443873352
nadu,singh,-0.11692108443873352
2018,singh,-0.11692108443873352
wednesday,2018,-0.11692108443873352
singh,2018,-0.11692108443873352
anti,recently,-0.11692108443873352
ensure,immediately,-0.11692108443873352
authorities,free,-0.11692448386618425
free,authorities,-0.11692448386618425
indian,authorities,-0.11692448386618425
authorities,indian,-0.11692448386618425
donated,world,-0.1169683377662562
5,world,-0.1169683377662562
action,prevention,-0.1169683377662562
complaint,prevention,-0.1169683377662562
25,prevention,-0.1169683377662562
world,donated,-0.1169683377662562
world,5,-0.1169683377662562
prevention,action,-0.1169683377662562
prevention,complaint,-0.1169683377662562
prevention,25,-0.1169683377662562
related,private,-0.11701207365255771
private,related,-0.11701207365255771
sunday,test,-0.11704114719613054
test,sunday,-0.11704114719613054
private,organisation,-0.11707439581872209
police,organisation,-0.11707439581872209
organisation,private,-0.11707439581872209
organisation,police,-0.11707439581872209
team,positive,-0.11707488080157204
positive,team,-0.11707488080157204
sunday,patients,-0.11707514114026765
patients,sunday,-0.11707514114026765
november,senior,-0.11723401930806004
taking,informed,-0.11723401930806004
diseases,informed,-0.11723401930806004
senior,november,-0.11723401930806004
informed,taking,-0.11723401930806004
released,taking,-0.11723401930806004
diseases,foundation,-0.11723401930806004
informed,diseases,-0.11723401930806004
foundation,diseases,-0.11723401930806004
taking,released,-0.11723401930806004
kumar,status,-0.11738215482222321
night,sex,-0.11738215482222321
night,risk,-0.11738215482222321
sex,night,-0.11738215482222321
risk,night,-0.11738215482222321
status,kumar,-0.11738215482222321
changed,testing,-0.11740848753629163
administration,testing,-0.11740848753629163
discrimination,drug,-0.11740848753629163
justice,drug,-0.11740848753629163
saturday,activist,-0.11740848753629163
saturday,week,-0.11740848753629163
girl,2017,-0.11740848753629163
event,2017,-0.11740848753629163
administration,2017,-0.11740848753629163
drug,discrimination,-0.11740848753629163
counselling,discrimination,-0.11740848753629163
month,discrimination,-0.11740848753629163
discrimination,counselling,-0.11740848753629163
administration,counselling,-0.11740848753629163
saturday,viral,-0.11740848753629163
month,efforts,-0.11740848753629163
discrimination,month,-0.11740848753629163
efforts,month,-0.11740848753629163
girl,month,-0.11740848753629163
event,month,-0.11740848753629163
justice,month,-0.11740848753629163
2017,girl,-0.11740848753629163
month,girl,-0.11740848753629163
activist,saturday,-0.11740848753629163
week,saturday,-0.11740848753629163
viral,saturday,-0.11740848753629163
justice,saturday,-0.11740848753629163
2017,event,-0.11740848753629163
month,event,-0.11740848753629163
testing,changed,-0.11740848753629163
testing,administration,-0.11740848753629163
2017,administration,-0.11740848753629163
counselling,administration,-0.11740848753629163
drug,justice,-0.11740848753629163
month,justice,-0.11740848753629163
saturday,justice,-0.11740848753629163
crore,infected,-0.11744404390294066
infected,crore,-0.11744404390294066
diseases,family,-0.11749092789864016
family,diseases,-0.11749092789864016
children,facilities,-0.11754756856875852
refused,care,-0.11754756856875852
facilities,children,-0.11754756856875852
care,refused,-0.11754756856875852
thursday,patients,-0.11763625841417116
